activity_type_id,timestamp,x,y,z,format_timestamp,id,activity_type,started,finished,updated,subject
2807,2024-09-05 21:25:09.284000+01:00,1.884,-0.575,9.919,2024-09-05 21:25:09.284,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.284000+01:00,1.884,-0.575,9.919,2024-09-05 21:25:09.284,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.441000+01:00,1.884,-0.572,9.943,2024-09-05 21:25:09.441,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.441000+01:00,1.884,-0.572,9.943,2024-09-05 21:25:09.441,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.601000+01:00,1.896,-0.575,9.91,2024-09-05 21:25:09.601,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.601000+01:00,1.896,-0.575,9.91,2024-09-05 21:25:09.601,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.762000+01:00,1.882,-0.553,9.936,2024-09-05 21:25:09.762,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.762000+01:00,1.882,-0.553,9.936,2024-09-05 21:25:09.762,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.925000+01:00,1.889,-0.563,9.926,2024-09-05 21:25:09.925,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:09.925000+01:00,1.889,-0.563,9.926,2024-09-05 21:25:09.925,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.080000+01:00,1.882,-0.57,9.924,2024-09-05 21:25:10.080,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.080000+01:00,1.882,-0.57,9.924,2024-09-05 21:25:10.080,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.242000+01:00,1.889,-0.553,9.934,2024-09-05 21:25:10.242,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.242000+01:00,1.889,-0.553,9.934,2024-09-05 21:25:10.242,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.399000+01:00,1.884,-0.572,9.924,2024-09-05 21:25:10.399,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.399000+01:00,1.884,-0.572,9.924,2024-09-05 21:25:10.399,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.565000+01:00,1.896,-0.57,9.917,2024-09-05 21:25:10.565,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:10.565000+01:00,1.896,-0.57,9.917,2024-09-05 21:25:10.565,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.122000+01:00,1.887,-0.577,9.926,2024-09-05 21:25:33.122,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.122000+01:00,1.887,-0.577,9.926,2024-09-05 21:25:33.122,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.282000+01:00,1.884,-0.575,9.919,2024-09-05 21:25:33.282,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.282000+01:00,1.884,-0.575,9.919,2024-09-05 21:25:33.282,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.443000+01:00,1.896,-0.553,9.919,2024-09-05 21:25:33.443,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.443000+01:00,1.896,-0.553,9.919,2024-09-05 21:25:33.443,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.600000+01:00,1.889,-0.558,9.922,2024-09-05 21:25:33.600,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.600000+01:00,1.889,-0.558,9.922,2024-09-05 21:25:33.600,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.761000+01:00,1.875,-0.558,9.926,2024-09-05 21:25:33.761,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.761000+01:00,1.875,-0.558,9.926,2024-09-05 21:25:33.761,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.922000+01:00,1.889,-0.558,9.919,2024-09-05 21:25:33.922,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:33.922000+01:00,1.889,-0.558,9.919,2024-09-05 21:25:33.922,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.084000+01:00,1.903,-0.56,9.934,2024-09-05 21:25:34.084,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.084000+01:00,1.903,-0.56,9.934,2024-09-05 21:25:34.084,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.241000+01:00,1.896,-0.555,9.919,2024-09-05 21:25:34.241,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.241000+01:00,1.896,-0.555,9.919,2024-09-05 21:25:34.241,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.404000+01:00,1.887,-0.548,9.938,2024-09-05 21:25:34.404,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.404000+01:00,1.887,-0.548,9.938,2024-09-05 21:25:34.404,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.565000+01:00,1.882,-0.567,9.917,2024-09-05 21:25:34.565,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.565000+01:00,1.882,-0.567,9.917,2024-09-05 21:25:34.565,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.720000+01:00,1.887,-0.572,9.914,2024-09-05 21:25:34.720,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.720000+01:00,1.887,-0.572,9.914,2024-09-05 21:25:34.720,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.884000+01:00,1.891,-0.575,9.929,2024-09-05 21:25:34.884,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:34.884000+01:00,1.891,-0.575,9.929,2024-09-05 21:25:34.884,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.043000+01:00,1.867,-0.551,9.926,2024-09-05 21:25:35.043,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.043000+01:00,1.867,-0.551,9.926,2024-09-05 21:25:35.043,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.205000+01:00,1.879,-0.57,9.924,2024-09-05 21:25:35.205,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.205000+01:00,1.879,-0.57,9.924,2024-09-05 21:25:35.205,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.365000+01:00,1.891,-0.558,9.917,2024-09-05 21:25:35.365,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.365000+01:00,1.891,-0.558,9.917,2024-09-05 21:25:35.365,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.520000+01:00,1.872,-0.565,9.917,2024-09-05 21:25:35.520,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.520000+01:00,1.872,-0.565,9.917,2024-09-05 21:25:35.520,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.682000+01:00,1.875,-0.555,9.922,2024-09-05 21:25:35.682,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.682000+01:00,1.875,-0.555,9.922,2024-09-05 21:25:35.682,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.843000+01:00,1.884,-0.558,9.931,2024-09-05 21:25:35.843,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:35.843000+01:00,1.884,-0.558,9.931,2024-09-05 21:25:35.843,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.004000+01:00,1.896,-0.563,9.919,2024-09-05 21:25:36.004,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.004000+01:00,1.896,-0.563,9.919,2024-09-05 21:25:36.004,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.165000+01:00,1.887,-0.575,9.919,2024-09-05 21:25:36.165,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.165000+01:00,1.887,-0.575,9.919,2024-09-05 21:25:36.165,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.322000+01:00,1.87,-0.539,9.917,2024-09-05 21:25:36.322,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.322000+01:00,1.87,-0.539,9.917,2024-09-05 21:25:36.322,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.482000+01:00,1.872,-0.563,9.924,2024-09-05 21:25:36.482,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.482000+01:00,1.872,-0.563,9.924,2024-09-05 21:25:36.482,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.640000+01:00,1.884,-0.572,9.926,2024-09-05 21:25:36.640,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.640000+01:00,1.884,-0.572,9.926,2024-09-05 21:25:36.640,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.802000+01:00,1.877,-0.567,9.934,2024-09-05 21:25:36.802,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.802000+01:00,1.877,-0.567,9.934,2024-09-05 21:25:36.802,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.964000+01:00,1.875,-0.57,9.926,2024-09-05 21:25:36.964,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:36.964000+01:00,1.875,-0.57,9.926,2024-09-05 21:25:36.964,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.124000+01:00,1.879,-0.543,9.914,2024-09-05 21:25:37.124,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.124000+01:00,1.879,-0.543,9.914,2024-09-05 21:25:37.124,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.285000+01:00,1.877,-0.548,9.914,2024-09-05 21:25:37.285,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.285000+01:00,1.877,-0.548,9.914,2024-09-05 21:25:37.285,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.445000+01:00,1.887,-0.577,9.936,2024-09-05 21:25:37.445,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.445000+01:00,1.887,-0.577,9.936,2024-09-05 21:25:37.445,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.601000+01:00,1.877,-0.579,9.936,2024-09-05 21:25:37.601,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.601000+01:00,1.877,-0.579,9.936,2024-09-05 21:25:37.601,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.764000+01:00,1.882,-0.558,9.938,2024-09-05 21:25:37.764,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.764000+01:00,1.882,-0.558,9.938,2024-09-05 21:25:37.764,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.924000+01:00,1.889,-0.555,9.926,2024-09-05 21:25:37.924,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:37.924000+01:00,1.889,-0.555,9.926,2024-09-05 21:25:37.924,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.084000+01:00,1.894,-0.565,9.924,2024-09-05 21:25:38.084,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.084000+01:00,1.894,-0.565,9.924,2024-09-05 21:25:38.084,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.244000+01:00,1.913,-0.567,9.938,2024-09-05 21:25:38.244,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.244000+01:00,1.913,-0.567,9.938,2024-09-05 21:25:38.244,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.404000+01:00,1.879,-0.57,9.926,2024-09-05 21:25:38.404,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.404000+01:00,1.879,-0.57,9.926,2024-09-05 21:25:38.404,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.565000+01:00,1.872,-0.56,9.95,2024-09-05 21:25:38.565,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.565000+01:00,1.872,-0.56,9.95,2024-09-05 21:25:38.565,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.721000+01:00,1.875,-0.565,9.924,2024-09-05 21:25:38.721,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.721000+01:00,1.875,-0.565,9.924,2024-09-05 21:25:38.721,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.885000+01:00,1.884,-0.558,9.926,2024-09-05 21:25:38.885,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:38.885000+01:00,1.884,-0.558,9.926,2024-09-05 21:25:38.885,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.045000+01:00,1.908,-0.57,9.941,2024-09-05 21:25:39.045,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.045000+01:00,1.908,-0.57,9.941,2024-09-05 21:25:39.045,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.201000+01:00,1.896,-0.558,9.931,2024-09-05 21:25:39.201,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.201000+01:00,1.896,-0.558,9.931,2024-09-05 21:25:39.201,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.361000+01:00,1.896,-0.565,9.919,2024-09-05 21:25:39.361,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.361000+01:00,1.896,-0.565,9.919,2024-09-05 21:25:39.361,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.524000+01:00,1.889,-0.567,9.929,2024-09-05 21:25:39.524,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.524000+01:00,1.889,-0.567,9.929,2024-09-05 21:25:39.524,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.683000+01:00,1.889,-0.567,9.941,2024-09-05 21:25:39.683,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.683000+01:00,1.889,-0.567,9.941,2024-09-05 21:25:39.683,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.844000+01:00,1.889,-0.563,9.929,2024-09-05 21:25:39.844,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:39.844000+01:00,1.889,-0.563,9.929,2024-09-05 21:25:39.844,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.002000+01:00,1.879,-0.563,9.919,2024-09-05 21:25:40.002,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.002000+01:00,1.879,-0.563,9.919,2024-09-05 21:25:40.002,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.165000+01:00,1.889,-0.563,9.912,2024-09-05 21:25:40.165,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.165000+01:00,1.889,-0.563,9.912,2024-09-05 21:25:40.165,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.322000+01:00,1.884,-0.57,9.929,2024-09-05 21:25:40.322,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.322000+01:00,1.884,-0.57,9.929,2024-09-05 21:25:40.322,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.482000+01:00,1.887,-0.565,9.938,2024-09-05 21:25:40.482,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.482000+01:00,1.887,-0.565,9.938,2024-09-05 21:25:40.482,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.644000+01:00,1.894,-0.563,9.924,2024-09-05 21:25:40.644,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.644000+01:00,1.894,-0.563,9.924,2024-09-05 21:25:40.644,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.802000+01:00,1.894,-0.555,9.914,2024-09-05 21:25:40.802,1145059,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
2807,2024-09-05 21:25:40.802000+01:00,1.894,-0.555,9.914,2024-09-05 21:25:40.802,1145061,2 (FACING camera) both hands SHAKING (sitting position),2024-09-05 21:25:00,2024-09-05 21:26:00,2024-09-05 21:26:00,U3
